chain,phase,iteration,step_size,tree_depth,diverging,accept_prob,num_steps,seconds
3,warmup,154,1.0952852034875986e-01,6,0,0.91791246,57,26.411195
3,warmup,155,4.2547637657274040e-02,6,0,0.51230233,63,29.355434
3,warmup,156,6.1613229671416553e-02,7,0,0.94704401,127,58.950693
3,warmup,157,2.2268504076684771e-02,7,0,0.48686590,95,44.115149
3,warmup,158,3.8575618099339751e-02,7,0,0.98592740,79,36.658411
3,warmup,159,6.4628603814756339e-02,4,0,0.96810118,11,5.090630
3,warmup,160,1.7657881035916829e-02,6,0,0.39081997,47,21.699669
3,warmup,161,2.3336917459053565e-02,7,0,0.88690117,103,47.795324
3,warmup,162,4.4283084449826288e-02,5,0,1.00000000,31,14.313008
3,warmup,163,3.5363861569835169e-02,7,0,0.72414044,79,36.676868
3,warmup,164,4.0900104719374927e-02,7,0,0.84109986,79,36.743511
3,warmup,165,3.1837769828456590e-02,6,0,0.71304507,63,29.552243
3,warmup,166,1.8418187624866880e-02,7,0,0.61479610,127,58.691431
3,warmup,167,3.3535286635537634e-02,7,0,0.98699983,127,58.742512
3,warmup,168,5.3965565312687452e-02,7,0,0.94879063,127,58.870779
3,warmup,169,1.9358461883475356e-02,5,0,0.45167983,31,14.365163
3,warmup,170,1.8962551550387896e-02,7,0,0.78272410,127,58.496894
3,warmup,171,1.2708972391500022e-02,7,0,0.65398477,127,59.352023
3,warmup,172,2.2534336435896599e-02,7,0,0.98333960,127,59.247756
3,warmup,173,2.4820134555966922e-02,7,0,0.82270112,127,59.827550
3,warmup,174,2.9708339101536804e-02,7,0,0.85200547,103,47.675520
3,warmup,175,4.8833463053914131e-02,7,0,0.96401203,127,58.996283
3,warmup,176,6.4583561305357445e-02,6,0,0.89017651,63,29.405928
3,warmup,177,1.1294923495425992e-01,4,0,0.99131357,15,6.925121
3,warmup,178,6.6588610132875120e-02,6,0,0.60423690,63,29.299399
3,warmup,179,1.1063738276889659e-01,6,0,0.97620106,63,29.178700
3,warmup,180,1.1851992292563707e-01,4,0,0.81901933,15,6.913037
3,warmup,181,5.3009703555510150e-02,3,0,0.49784942,7,3.265459
3,warmup,182,6.9729097362343562e-02,6,0,0.89342664,63,29.206295
3,warmup,183,4.1069698491189584e-02,6,0,0.59438326,47,21.759456
3,warmup,184,5.1812131595205660e-02,6,0,0.87857761,63,29.308314
3,warmup,185,6.6446019285209823e-02,6,0,0.88624613,43,19.836459
3,warmup,186,5.5826613232341837e-02,5,0,0.72565599,23,10.627257
3,warmup,187,4.9562400494443881e-02,5,0,0.74592923,31,14.336761
3,warmup,188,1.7115660181628217e-02,7,0,0.37763018,127,58.806520
3,warmup,189,2.9268067055969061e-02,7,0,0.99892047,127,58.938554
3,warmup,190,4.9056526739706577e-02,7,0,0.99423757,127,58.869407
3,warmup,191,4.7633158543968900e-02,7,0,0.77992567,95,44.354494
3,warmup,192,2.7111783562628680e-02,7,0,0.56550670,127,58.533276
3,warmup,193,4.5183636532730179e-02,6,0,0.99639723,63,29.215499
3,warmup,194,1.9797673279806013e-02,6,0,0.45564468,63,29.294672
3,warmup,195,2.9584887740859149e-02,7,0,0.95383934,127,59.377470
3,warmup,196,4.1000151164881697e-02,7,0,0.92509132,127,58.794455
3,warmup,197,4.5880593097341882e-02,6,0,0.83811690,55,25.431165
3,warmup,198,4.4213575695815847e-02,7,0,0.77623530,111,51.119181
3,warmup,199,4.3987867303507594e-02,7,0,0.78950541,127,59.073614
3,warmup,200,4.1573182518655445e-02,6,0,0.84434356,63,29.261119
3,sampling,1,4.1573182518655445e-02,7,0,0.98709682,127,59.019060
3,sampling,2,4.1573182518655445e-02,5,0,0.99632027,31,14.379232
3,sampling,3,4.1573182518655445e-02,6,0,0.90689321,55,25.503358
3,sampling,4,4.1573182518655445e-02,6,0,0.93588292,63,29.065022
3,sampling,5,4.1573182518655445e-02,6,0,0.95653446,63,29.284974
3,sampling,6,4.1573182518655445e-02,6,0,0.99979778,63,29.104622
3,sampling,7,4.1573182518655445e-02,6,0,0.96528734,47,21.795732
3,sampling,8,4.1573182518655445e-02,6,0,0.99960338,63,29.275022
3,sampling,9,4.1573182518655445e-02,6,0,0.99631560,63,29.374426
3,sampling,10,4.1573182518655445e-02,7,0,0.84694485,127,59.003392
3,sampling,11,4.1573182518655445e-02,6,0,0.99876892,63,29.368463
3,sampling,12,4.1573182518655445e-02,7,0,0.84755888,127,58.925198
3,sampling,13,4.1573182518655445e-02,6,0,0.77757117,63,29.642373
3,sampling,14,4.1573182518655445e-02,6,0,0.97084661,63,29.540935
3,sampling,15,4.1573182518655445e-02,5,0,0.99773371,31,14.571391
3,sampling,16,4.1573182518655445e-02,6,0,0.99962334,63,29.392895
3,sampling,17,4.1573182518655445e-02,7,0,0.88640093,127,59.614945
3,sampling,18,4.1573182518655445e-02,7,0,0.88642183,101,46.921992
3,sampling,19,4.1573182518655445e-02,4,0,0.98084495,15,6.939524
3,sampling,20,4.1573182518655445e-02,7,0,0.96657583,127,58.250759
3,sampling,21,4.1573182518655445e-02,7,0,0.99926665,127,58.302778
3,sampling,22,4.1573182518655445e-02,7,0,0.94789082,127,58.461547
3,sampling,23,4.1573182518655445e-02,7,0,0.91731093,127,58.242130
3,sampling,24,4.1573182518655445e-02,7,0,0.98454673,127,57.871993
3,sampling,25,4.1573182518655445e-02,4,0,0.72434861,11,5.042256
3,sampling,26,4.1573182518655445e-02,7,0,0.99997261,127,58.620746
3,sampling,27,4.1573182518655445e-02,7,0,0.93378708,127,58.894819
3,sampling,28,4.1573182518655445e-02,7,0,0.94502453,127,58.373704
3,sampling,29,4.1573182518655445e-02,6,0,0.70685840,39,17.940740
3,sampling,30,4.1573182518655445e-02,7,0,0.85833355,85,39.162294
3,sampling,31,4.1573182518655445e-02,7,0,0.67168022,127,58.199322
3,sampling,32,4.1573182518655445e-02,7,0,0.84428831,127,58.305728
3,sampling,33,4.1573182518655445e-02,6,0,0.99851015,63,28.996658
3,sampling,34,4.1573182518655445e-02,6,0,0.74602173,63,29.021249
3,sampling,35,4.1573182518655445e-02,7,0,0.32510136,127,58.077289
3,sampling,36,4.1573182518655445e-02,7,0,0.59050039,127,57.942756
3,sampling,37,4.1573182518655445e-02,6,0,0.71584946,63,28.958059
3,sampling,38,4.1573182518655445e-02,7,0,0.83372914,115,52.720646
3,sampling,39,4.1573182518655445e-02,7,0,0.43516161,127,58.133035
3,sampling,40,4.1573182518655445e-02,6,0,0.32871103,63,28.735218
3,sampling,41,4.1573182518655445e-02,2,0,0.15547450,3,1.368674
3,sampling,42,4.1573182518655445e-02,4,0,0.58699301,15,6.884627
3,sampling,43,4.1573182518655445e-02,6,0,0.98933788,63,28.683368
3,sampling,44,4.1573182518655445e-02,6,0,0.96649572,45,20.469464
3,sampling,45,4.1573182518655445e-02,6,0,0.99993698,63,28.775562
3,sampling,46,4.1573182518655445e-02,7,0,0.93235041,127,57.719275
3,sampling,47,4.1573182518655445e-02,7,0,0.81036275,127,57.781014
3,sampling,48,4.1573182518655445e-02,5,0,0.81092339,31,14.223647
3,sampling,49,4.1573182518655445e-02,6,0,0.88531713,39,18.006665
3,sampling,50,4.1573182518655445e-02,6,0,0.96413457,63,29.169303
3,sampling,51,4.1573182518655445e-02,7,0,0.86793980,77,35.225255
3,sampling,52,4.1573182518655445e-02,6,0,0.80069034,43,19.662420
3,sampling,53,4.1573182518655445e-02,7,0,0.51542332,95,43.597828
3,sampling,54,4.1573182518655445e-02,6,0,0.69645546,47,21.571136
3,sampling,55,4.1573182518655445e-02,7,0,0.77433004,127,58.317771
3,sampling,56,4.1573182518655445e-02,7,0,0.97198415,95,43.737990
3,sampling,57,4.1573182518655445e-02,7,0,0.95464232,119,54.458561
3,sampling,58,4.1573182518655445e-02,7,0,0.93788625,67,30.782399
3,sampling,59,4.1573182518655445e-02,7,0,0.96168929,95,43.068366
3,sampling,60,4.1573182518655445e-02,7,0,0.71663049,107,48.834502
3,sampling,61,4.1573182518655445e-02,6,0,0.73635112,63,28.610554
3,sampling,62,4.1573182518655445e-02,5,0,0.99164378,31,14.184515
3,sampling,63,4.1573182518655445e-02,6,0,0.95118333,63,28.941089
3,sampling,64,4.1573182518655445e-02,5,0,0.84042164,31,14.147295
3,sampling,65,4.1573182518655445e-02,7,0,0.62375683,87,39.819442
3,sampling,66,4.1573182518655445e-02,6,0,0.81667154,63,28.893600
3,sampling,67,4.1573182518655445e-02,6,0,0.74311696,63,29.196630
3,sampling,68,4.1573182518655445e-02,6,0,0.99450124,63,28.663510
3,sampling,69,4.1573182518655445e-02,6,0,0.98952550,63,28.785614
3,sampling,70,4.1573182518655445e-02,7,0,0.97857435,79,36.052280
3,sampling,71,4.1573182518655445e-02,6,0,0.99998857,47,21.520894
3,sampling,72,4.1573182518655445e-02,6,0,0.95449581,63,28.787175
3,sampling,73,4.1573182518655445e-02,7,0,0.91938418,95,43.387846
3,sampling,74,4.1573182518655445e-02,7,0,0.98801313,127,58.113267
3,sampling,75,4.1573182518655445e-02,4,0,0.52860918,15,6.936653
3,sampling,76,4.1573182518655445e-02,7,0,0.53694760,127,57.896822
3,sampling,77,4.1573182518655445e-02,7,0,0.95130088,95,43.574177
3,sampling,78,4.1573182518655445e-02,7,0,0.99608849,127,58.229224
3,sampling,79,4.1573182518655445e-02,6,0,0.99992608,63,28.710682
3,sampling,80,4.1573182518655445e-02,7,0,0.96378534,127,58.019213
3,sampling,81,4.1573182518655445e-02,5,0,0.99935900,31,14.176923
3,sampling,82,4.1573182518655445e-02,6,0,0.79937090,63,28.848497
3,sampling,83,4.1573182518655445e-02,7,0,0.83893596,127,57.854989
3,sampling,84,4.1573182518655445e-02,6,0,0.95865207,47,21.582119
3,sampling,85,4.1573182518655445e-02,7,0,0.97829485,79,35.959579
3,sampling,86,4.1573182518655445e-02,6,0,0.53748364,63,28.821334
3,sampling,87,4.1573182518655445e-02,7,0,0.99953531,127,57.761281
3,sampling,88,4.1573182518655445e-02,6,0,0.91552497,47,21.500146
3,sampling,89,4.1573182518655445e-02,7,0,0.85492447,81,37.044324
3,sampling,90,4.1573182518655445e-02,6,0,0.56941453,47,21.543897
3,sampling,91,4.1573182518655445e-02,7,0,0.86286948,127,58.454455
3,sampling,92,4.1573182518655445e-02,7,0,0.97962236,111,50.774835
3,sampling,93,4.1573182518655445e-02,6,0,0.74581716,47,21.449955
3,sampling,94,4.1573182518655445e-02,7,0,0.91600755,95,43.519325
3,sampling,95,4.1573182518655445e-02,5,0,0.97095810,31,14.125482
3,sampling,96,4.1573182518655445e-02,7,0,0.99806619,127,57.730132
3,sampling,97,4.1573182518655445e-02,7,0,0.91453067,127,58.020931
3,sampling,98,4.1573182518655445e-02,7,0,0.98786174,127,58.171147
3,sampling,99,4.1573182518655445e-02,7,0,0.81026228,99,45.262060
3,sampling,100,4.1573182518655445e-02,7,0,0.67197841,127,61.004410
4,warmup,1,2.3350647909091338e+00,1,1,0.00000000,1,0.482177
4,warmup,2,2.3023584708549680e-01,1,1,0.00000000,1,0.478046
4,warmup,3,1.6694442034480849e-02,1,1,0.00000000,1,0.476359
4,warmup,4,6.0038099855821824e-03,2,0,0.60371886,3,1.435935
4,warmup,5,4.0518712284749519e-03,5,0,0.77633790,31,15.024491
4,warmup,6,5.6873981965943946e-04,6,0,0.22754854,63,30.030951
4,warmup,7,8.6627760085315254e-04,7,0,0.98727223,127,61.085755
4,warmup,8,1.4713381915335368e-04,7,0,0.26461130,127,60.163177
4,warmup,9,2.6151392790296161e-04,7,0,0.99916860,127,60.491144
4,warmup,10,4.8049962846085845e-04,7,0,0.99700476,127,60.816521
4,warmup,11,5.2251038836823721e-04,6,0,0.82296473,63,29.989030
4,warmup,12,7.0049929378023868e-04,7,0,0.88366411,127,60.287463
4,warmup,13,1.3491257831037594e-03,7,0,0.99555937,127,60.256579
4,warmup,14,1.3325469334854814e-03,7,0,0.78034349,127,60.295326
4,warmup,15,2.5491768198194808e-03,7,0,0.99120015,127,60.876840
4,warmup,16,9.6318046628562643e-04,7,0,0.46505312,127,60.297213
4,warmup,17,1.4854165802886332e-03,7,0,0.91943445,127,60.657885
4,warmup,18,2.3143750542565064e-03,7,0,0.92376308,127,60.577241
4,warmup,19,3.6398505289460281e-03,7,0,0.92827799,127,60.662725
4,warmup,20,4.9438803878718999e-03,7,0,0.88087120,127,60.777409
4,warmup,21,5.5979717428801881e-03,7,0,0.82050361,127,61.027979
4,warmup,22,1.2495790190564431e-03,7,0,0.26686470,79,37.802902
4,warmup,23,2.4038185414090125e-03,7,0,0.99878231,127,60.493143
4,warmup,24,4.3406917204358662e-03,7,0,0.98038954,127,60.566200
4,warmup,25,8.2116800788371077e-03,7,0,0.99999195,127,60.417252
4,warmup,26,1.1033322108782235e-02,7,0,0.88288701,127,60.775919
4,warmup,27,8.8398157872981616e-03,6,0,0.70049484,63,30.115523
4,warmup,28,1.1855026248365963e-02,7,0,0.88405153,127,60.597165
4,warmup,29,7.7784666550206978e-03,5,0,0.62693123,31,14.794973
4,warmup,30,1.1938916989534323e-02,7,0,0.93466476,127,60.624529
4,warmup,31,6.4453919452230266e-03,4,0,0.55255553,11,5.262305
4,warmup,32,1.1730368278280478e-02,7,0,0.99996275,127,60.709641
4,warmup,33,1.4747811853843119e-02,7,0,0.86518808,111,53.196495
4,warmup,34,1.1484427276892180e-02,6,0,0.68588417,63,30.109919
4,warmup,35,4.1159272852011085e-03,5,0,0.38928313,31,14.810973
4,warmup,36,7.0206783009686856e-03,7,0,0.98120341,127,60.512257
4,warmup,37,6.8895529914359968e-03,7,0,0.77090056,127,60.720298
4,warmup,38,7.4939448864369627e-03,7,0,0.81094275,127,60.405800
4,warmup,39,3.4890156715914459e-03,7,0,0.47862222,111,52.876416
4,warmup,40,5.6861216316131755e-03,7,0,0.96941135,127,61.018957
4,warmup,41,8.7010565069057678e-03,7,0,0.94731303,127,60.517459
4,warmup,42,1.2682887143928857e-02,7,0,0.93041412,127,60.856132
4,warmup,43,1.1314747501171117e-02,6,0,0.73431088,63,30.086938
4,warmup,44,8.9787300727081371e-03,7,0,0.68606865,127,60.692028
4,warmup,45,1.4374545300443648e-02,7,0,0.97253735,95,45.213517
4,warmup,46,6.3005240582130750e-03,6,0,0.44055515,39,18.433937
4,warmup,47,8.8497628342420614e-03,7,0,0.92003434,127,59.846713
4,warmup,48,4.5031230439703624e-03,7,0,0.49706810,75,35.657042
4,warmup,49,7.6230144304804464e-03,7,0,0.99988231,127,60.954031
4,warmup,50,2.1920643499930841e-03,7,0,0.25087123,127,60.793909
4,warmup,51,3.1998877303886547e-03,7,0,0.93778312,127,60.396592
4,warmup,52,5.3701557929277492e-03,7,0,0.99998275,127,60.855362
4,warmup,53,7.2884009397903640e-03,7,0,0.91112324,127,60.772371
4,warmup,54,8.3142571686972786e-03,7,0,0.83726919,127,60.716136
4,warmup,55,1.9712523260443176e-03,4,0,0.14964361,15,7.149645
4,warmup,56,2.7986156439993568e-03,6,0,0.93107258,63,30.207235
4,warmup,57,4.6196091230559164e-03,7,0,0.99999071,127,60.551608
4,warmup,58,7.5683857030966637e-03,7,0,0.99947802,127,60.886640
4,warmup,59,1.1965165567959075e-02,6,0,0.98624626,63,30.055696
4,warmup,60,3.9824699993533759e-03,3,0,0.28478144,7,3.376292
4,warmup,61,5.7477922632652011e-03,7,0,0.94577092,127,60.890859
4,warmup,62,1.1211983899717479e-03,7,0,0.03282468,127,60.868142
4,warmup,63,1.4069570632636854e-03,7,0,0.88024010,127,60.471376
4,warmup,64,1.1389262315811247e-03,7,0,0.67881118,127,60.834272
4,warmup,65,1.6970392319313708e-03,7,0,0.96161019,127,60.397805
4,warmup,66,2.3446415738084952e-03,7,0,0.92847530,127,60.620607
4,warmup,67,1.4716495818090786e-03,7,0,0.55916346,127,60.679895
4,warmup,68,2.3239073224580512e-03,5,0,0.99319961,31,14.630499
4,warmup,69,1.7754019392897920e-03,6,0,0.65039374,59,28.000853
4,warmup,70,2.6210790587331712e-03,7,0,0.96407273,127,60.340192
4,warmup,71,4.1492105793840203e-03,5,0,0.99970484,31,14.764567
4,warmup,72,2.4367033329106523e-03,5,0,0.52300776,27,12.900909
4,warmup,73,2.3714817968454125e-03,7,0,0.76576369,127,60.384080
4,warmup,74,2.4911129917123899e-03,7,0,0.80300020,79,37.696551
4,warmup,75,3.3074414966723200e-03,7,0,0.91829268,127,60.877928
4,warmup,76,4.6549767932557813e-03,7,0,0.94856784,127,60.402568
4,warmup,77,1.6617734833094021e-03,7,0,0.27031063,127,60.698199
4,warmup,78,2.5796713419668554e-03,7,0,0.99757300,127,60.563241
4,warmup,79,3.8983833832293593e-03,7,0,0.98637965,127,60.906990
4,warmup,80,3.2912195830849976e-03,7,0,0.69557948,127,60.349171
4,warmup,81,1.7460770723854485e-03,7,0,0.45996646,127,60.553752
4,warmup,82,2.6971394803028126e-03,7,0,0.99986005,127,60.961690
4,warmup,83,4.0194481967533793e-03,7,0,0.98374910,127,60.340382
4,warmup,84,2.5458597348323475e-03,7,0,0.54698049,127,60.614366
4,warmup,85,2.6649525016529778e-03,7,0,0.80371043,127,60.461569
4,warmup,86,3.9332101757837976e-03,7,0,0.98183567,127,60.545187
4,warmup,87,5.3616720800630895e-03,7,0,0.94245861,127,60.843836
4,warmup,88,8.1349270745824306e-03,5,0,0.99993217,31,14.755359
4,warmup,89,8.1698167823282333e-03,7,0,0.78547606,67,31.985351
4,warmup,90,7.9498390649805229e-03,7,0,0.76892514,127,60.721541
4,warmup,91,1.0439824703449037e-02,7,0,0.92756080,127,60.704391
4,warmup,92,1.4406815776449904e-02,6,0,0.95526987,63,30.290191
4,warmup,93,1.7362694469679398e-02,7,0,0.88449380,127,60.338438
4,warmup,94,1.0093904309715374e-02,3,0,0.49441832,7,3.331949
4,warmup,95,1.4236214506121525e-02,6,0,0.96935135,59,28.218747
4,warmup,96,8.2967844651953421e-03,5,0,0.49292886,25,11.962277
4,warmup,97,1.2334190545573845e-02,7,0,0.99920269,127,60.420365
4,warmup,98,5.4065842213660339e-03,4,0,0.33489030,15,7.175606
4,warmup,99,7.8893619340182231e-03,7,0,0.98996614,127,60.446767
4,warmup,100,1.0096601605594956e-02,7,0,0.91956877,127,60.740986
4,warmup,101,1.3901836768195089e-01,7,0,0.97590214,127,60.410721
4,warmup,102,1.5497261866957285e-01,3,0,0.80587993,7,3.339278
4,warmup,103,5.1231947214834365e-02,4,0,0.36362179,11,5.241373
4,warmup,104,6.6675341198714558e-02,6,0,0.90936406,35,16.585284
4,warmup,105,6.7885802518738825e-02,7,0,0.81208863,79,37.846319
4,warmup,106,8.9553056549437071e-02,6,0,0.89396705,63,30.164472
4,warmup,107,2.6369561693924088e-02,6,0,0.40784804,63,30.166845
4,warmup,108,3.5445817327007037e-02,7,0,0.89824541,111,52.697465
4,warmup,109,6.6240261358314192e-02,7,0,0.99960937,127,60.561141
4,warmup,110,1.9193848909883314e-02,7,0,0.40847410,67,32.037236
4,warmup,111,2.5643862808723321e-02,7,0,0.89112354,127,60.775092
4,warmup,112,1.2790484193543741e-02,7,0,0.57780663,127,60.322767
4,warmup,113,2.3871906545430997e-02,7,0,0.99611359,127,60.626117
4,warmup,114,4.4169706428430364e-02,7,0,0.99480751,127,60.552809
4,warmup,115,4.3614141349596097e-02,7,0,0.79423221,95,45.099080
4,warmup,116,1.6137234740071844e-02,7,0,0.47497824,127,59.683451
4,warmup,117,2.9479592346958634e-02,7,0,0.99285186,127,59.914251
4,warmup,118,4.7072201702342470e-02,7,0,0.95127530,127,59.505553
4,warmup,119,3.1062688856622230e-02,7,0,0.65968725,127,59.960235
4,warmup,120,4.8989087724504506e-02,7,0,0.94955926,79,37.279444
4,warmup,121,4.4619293355576434e-02,7,0,0.76635320,79,37.183545
4,warmup,122,7.5985401755981910e-02,7,0,0.97924968,127,60.039041
4,warmup,123,1.9168407135033174e-02,6,0,0.32531710,55,25.983178
4,warmup,124,1.4863741107569217e-02,7,0,0.70681980,123,57.873759
4,warmup,125,2.6652161251471757e-02,7,0,0.99865450,127,59.755594
4,warmup,126,4.1182949994897924e-02,7,0,0.94960554,127,59.796826
4,warmup,127,1.0404881710249047e-02,7,0,0.30747687,127,59.823979
4,warmup,128,1.2923815134699913e-02,7,0,0.87095052,127,59.796134
4,warmup,129,2.1574828571516415e-02,7,0,0.97931452,127,59.795210
4,warmup,130,1.0641956859493793e-02,7,0,0.53724598,127,59.569475
4,warmup,131,1.8388983105935945e-02,7,0,0.99453547,127,59.576345
4,warmup,132,5.3378117095437393e-03,7,0,0.33563341,127,59.937570
4,warmup,133,9.1962481639899542e-03,6,0,0.99466822,63,29.645838
4,warmup,134,1.5549533982950756e-02,7,0,0.99090989,127,59.993164
4,warmup,135,2.3355159877755070e-02,7,0,0.94905469,127,59.444475
4,warmup,136,3.5541740316362015e-02,7,0,0.95654550,127,59.676632
4,warmup,137,5.6334512713371081e-02,6,0,0.97481024,47,22.090585
4,warmup,138,3.9252546453783649e-02,5,0,0.65759124,31,14.617399
4,warmup,139,2.7406412653202664e-02,4,0,0.65624757,11,5.157667
4,warmup,140,4.2282947744466712e-02,4,0,0.96752430,15,7.085482
4,warmup,141,1.6346486937075636e-02,7,1,0.41894639,111,52.225013
4,warmup,142,2.0575612240250257e-02,7,0,0.88694762,127,59.730721
4,warmup,143,2.5413198524843764e-02,7,0,0.88067045,127,60.172988
4,warmup,144,4.1738025536378308e-02,7,0,0.99792363,127,59.443257
4,warmup,145,6.7423843480999376e-02,6,0,0.99403769,63,29.582075
4,warmup,146,4.8352718006853063e-02,7,0,0.66157371,95,44.891679
4,warmup,147,4.4351495842183265e-02,6,1,0.76197341,47,21.972289
4,warmup,148,3.3113761531980299e-02,7,0,0.67533648,127,59.600407
4,warmup,149,3.5982607233232843e-02,7,0,0.83183826,111,52.181987
4,warmup,150,5.6999137548308966e-02,6,0,0.99223614,55,25.773889
4,warmup,151,6.8724285779808980e-01,7,0,0.90288658,95,44.586017
4,warmup,152,1.1022339121397998e-01,1,1,0.00000000,1,0.471408
4,warmup,153,1.1587679601557776e-02,6,0,0.03515214,63,29.591030
4,warmup,154,1.4067286548858028e-02,7,0,0.96634205,127,59.415075
4,warmup,155,3.6265982961979182e-03,7,0,0.39934048,127,59.806461
4,warmup,156,5.8370113920115149e-03,7,0,0.99999902,127,59.993642
4,warmup,157,9.7138710133908880e-03,7,0,0.98804777,127,59.732605
4,warmup,158,1.6613251986873107e-02,7,0,0.98326803,127,59.965275
4,warmup,159,2.9692572478229932e-02,7,0,0.98930123,127,59.875579
4,warmup,160,5.4173984569412366e-02,7,0,0.99144581,127,59.819252
4,warmup,161,1.0204831707665865e-01,7,0,0.99963205,127,59.812644
4,warmup,162,3.2245341415293456e-02,7,1,0.43252371,104,48.744995
4,warmup,163,5.9422274494173498e-02,7,0,0.99092455,127,59.585687
4,warmup,164,8.8166023548284372e-03,7,0,0.18408695,95,44.525426
4,warmup,165,1.6741125781159775e-02,7,0,0.99847226,127,59.555244
4,warmup,166,3.1504886776272181e-02,7,0,0.99754683,127,59.466370
4,warmup,167,3.3897586214615090e-02,7,0,0.81695173,127,59.104032
4,warmup,168,6.2627764349483223e-02,4,0,0.99533985,15,7.059089
4,warmup,169,6.7751262472132839e-02,6,0,0.82026226,63,29.474315
4,warmup,170,1.2390551144404713e-01,6,0,0.99660653,63,29.687315
4,warmup,171,1.6402504759488939e-01,5,0,0.89056054,31,14.526024
4,warmup,172,1.6538625520569639e-01,5,0,0.79922762,31,14.536078
4,warmup,173,3.2943604666602726e-02,4,0,0.24125945,15,7.024452
4,warmup,174,2.5184517097352539e-02,7,0,0.69835913,95,44.504208
4,warmup,175,8.3828414902216240e-03,7,0,0.40566142,127,59.533132
4,warmup,176,1.4306216237004923e-02,7,0,0.97598942,127,59.838029
4,warmup,177,2.5557494593810768e-02,7,0,0.99544130,127,59.728299
4,warmup,178,2.6848125222872214e-02,7,0,0.80827120,127,59.665081
4,warmup,179,2.2501493808693401e-02,7,0,0.72675947,127,59.741344
4,warmup,180,3.7602579614735336e-02,7,0,0.97766703,127,59.926352
4,warmup,181,5.3363052883063637e-02,7,0,0.92061255,127,59.793504
4,warmup,182,4.3743202089513891e-02,5,0,0.71900510,19,8.947700
4,warmup,183,1.7133151439384185e-02,7,0,0.44139772,127,59.393623
4,warmup,184,2.6692934034758972e-02,2,0,0.95666856,3,1.409990
4,warmup,185,2.1255034947601021e-02,7,0,0.70410868,95,45.091567
4,warmup,186,2.3548153121871133e-02,7,0,0.82936101,127,59.932755
4,warmup,187,3.5664257184153933e-02,7,0,0.95079598,99,46.242470
4,warmup,188,2.7267585622163623e-02,7,0,0.68718665,103,48.152072
4,warmup,189,2.3222169279171409e-02,7,0,0.72793103,79,37.137536
4,warmup,190,2.4232751568730049e-02,7,0,0.80733035,127,59.714710
4,warmup,191,1.5006946358143898e-02,4,0,0.59982280,15,7.002942
4,warmup,192,1.4957929976961480e-02,6,0,0.78797395,47,22.068732
4,warmup,193,1.9765647752323208e-02,6,0,0.90195473,59,27.746608
4,warmup,194,3.2928473285774230e-02,7,0,0.99793715,127,59.623400
4,warmup,195,4.0557082777501668e-02,7,0,0.87713716,127,59.884910
4,warmup,196,9.2294561367345304e-03,6,0,0.18122997,39,18.251757
4,warmup,197,1.3286486537620917e-02,7,0,0.93959915,127,59.699524
4,warmup,198,1.7467230351775193e-02,7,0,0.90375009,127,61.436883
4,warmup,199,2.4681507381221813e-02,7,0,0.93576774,127,60.918397
4,warmup,200,2.5371518026003636e-02,7,0,0.99046081,127,60.645140
4,sampling,1,2.5371518026003636e-02,7,0,0.99417270,127,60.828161
4,sampling,2,2.5371518026003636e-02,6,0,0.99990218,63,30.176902
4,sampling,3,2.5371518026003636e-02,7,0,0.97090871,103,49.268585
4,sampling,4,2.5371518026003636e-02,7,0,0.99809370,127,60.274682
4,sampling,5,2.5371518026003636e-02,6,0,0.99879137,47,22.428928
4,sampling,6,2.5371518026003636e-02,7,0,0.99884301,127,60.264307
4,sampling,7,2.5371518026003636e-02,7,0,0.99056059,95,45.329057
4,sampling,8,2.5371518026003636e-02,7,0,0.99997848,127,60.719636
4,sampling,9,2.5371518026003636e-02,7,0,0.99894100,127,60.066095
4,sampling,10,2.5371518026003636e-02,7,0,0.99639739,127,60.484245
4,sampling,11,2.5371518026003636e-02,7,0,0.99988445,127,60.714954
4,sampling,12,2.5371518026003636e-02,7,0,0.99729646,127,59.775575
4,sampling,13,2.5371518026003636e-02,7,0,0.99866483,127,60.221688
4,sampling,14,2.5371518026003636e-02,7,0,0.99999898,127,60.345361
4,sampling,15,2.5371518026003636e-02,7,0,0.99899031,127,60.531409
4,sampling,16,2.5371518026003636e-02,7,0,0.99219204,127,60.740464
4,sampling,17,2.5371518026003636e-02,7,0,0.99663997,127,60.318148
4,sampling,18,2.5371518026003636e-02,7,0,0.99679205,127,60.532824
4,sampling,19,2.5371518026003636e-02,7,0,0.97662772,127,59.847627
4,sampling,20,2.5371518026003636e-02,7,0,0.92953534,127,59.428084
4,sampling,21,2.5371518026003636e-02,7,0,0.99993557,127,60.149458
4,sampling,22,2.5371518026003636e-02,7,0,0.99930640,127,59.387752
4,sampling,23,2.5371518026003636e-02,7,0,0.96498003,127,58.388060
4,sampling,24,2.5371518026003636e-02,7,0,0.92430750,127,58.187663
4,sampling,25,2.5371518026003636e-02,7,0,0.99766575,103,47.404938
4,sampling,26,2.5371518026003636e-02,6,0,0.99977858,63,28.679001
4,sampling,27,2.5371518026003636e-02,7,0,0.95301135,127,57.985633
4,sampling,28,2.5371518026003636e-02,7,0,0.97562673,127,57.974990
4,sampling,29,2.5371518026003636e-02,7,0,0.97621047,127,57.679249
4,sampling,30,2.5371518026003636e-02,7,0,0.90224543,127,58.274767
